cv_row_index,industry_group_slug,industry_branch_slug
1496,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1497,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1498,co-khi-che-tao,co-khi-che-tao-co-khi
1499,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1500,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
1501,,
1502,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1503,lao-dong-pho-thong,lao-dong-pho-thong-bao-ve
1504,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1505,y-te-duoc,y-te-duoc-y-te
1506,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1507,,
1508,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1509,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1510,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1511,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1512,,
1513,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1514,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1515,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1516,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1517,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1518,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1519,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1520,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1521,,
1522,,
1523,van-tai-logistics,van-tai-giao-nhan
1524,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1525,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1526,kinh-doanh-ban-hang,kinh-doanh-ban-hang-thu-ngan
1527,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1528,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1529,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1530,y-te-duoc,y-te-duoc-y-te
1531,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1532,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1533,van-tai-logistics,van-tai-giao-nhan
1534,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1535,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1536,giao-duc-dao-tao,giao-duc-giang-day
1537,xay-dung,xay-dung-ky-su
1538,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1539,,
1540,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1541,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1542,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1543,,
1544,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1545,co-khi-che-tao,co-khi-che-tao-co-khi
1546,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1547,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1548,van-tai-logistics,van-tai-giao-nhan
1549,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1550,,
1551,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1552,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1553,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1554,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1555,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1556,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1557,san-xuat-qa-qc,san-xuat-thuc-pham
1558,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1559,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1560,,
1561,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1562,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1563,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1564,marketing-truyen-thong,marketing-bien-phien-dich
1565,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1566,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1567,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1568,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1569,,
1570,co-khi-che-tao,co-khi-che-tao-co-khi
1571,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1572,,
1573,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1574,,
1575,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1576,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1577,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1578,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1579,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1580,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1581,,
1582,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1583,,
1584,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1585,giao-duc-dao-tao,giao-duc-giang-day
1586,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1587,,
1588,co-khi-che-tao,co-khi-che-tao-co-khi
1589,,
1590,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1591,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1592,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1593,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1594,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1595,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1596,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1597,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1598,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1599,marketing-truyen-thong,marketing-bien-phien-dich
1600,khach-san-nha-hang-du-lich,khach-san-khach-san
1601,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1602,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
1603,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1604,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1605,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1606,van-tai-logistics,van-tai-logistics-kho-van
1607,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1608,co-khi-che-tao,co-khi-che-tao-co-khi
1609,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1610,,
1611,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1612,san-xuat-qa-qc,san-xuat-det-may
1613,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1614,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1615,giao-duc-dao-tao,giao-duc-giang-day
1616,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1617,van-tai-logistics,van-tai-giao-nhan
1618,,
1619,y-te-duoc,y-te-duoc-y-te
1620,,
1621,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1622,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1623,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1624,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1625,,
1626,co-khi-che-tao,co-khi-che-tao-co-khi
1627,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1628,,
1629,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1630,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1631,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
1632,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1633,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1634,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1635,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1636,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1637,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1638,marketing-truyen-thong,marketing-tong-hop
1639,y-te-duoc,y-te-duoc-y-te
1640,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1641,,
1642,marketing-truyen-thong,marketing-tong-hop
1643,,
1644,,
1645,,
1646,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
1647,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1648,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1649,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1650,cntt,cntt-phat-trien-phan-mem
1651,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1652,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1653,,
1654,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1655,y-te-duoc,y-te-duoc-y-te
1656,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1657,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1658,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1659,y-te-duoc,y-te-duoc-y-te
1660,marketing-truyen-thong,marketing-bien-phien-dich
1661,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
1662,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1663,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1664,marketing-truyen-thong,marketing-bien-phien-dich
1665,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1666,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1667,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1668,giao-duc-dao-tao,giao-duc-giang-day
1669,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1670,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1671,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1672,co-khi-che-tao,co-khi-che-tao-co-khi
1673,xay-dung,xay-dung-ky-su
1674,,
1675,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1676,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1677,marketing-truyen-thong,marketing-tong-hop
1678,,
1679,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
1680,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1681,van-tai-logistics,van-tai-giao-nhan
1682,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1683,,
1684,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1685,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1686,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1687,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1688,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1689,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1690,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1691,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1692,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1693,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1694,y-te-duoc,y-te-duoc-y-te
1695,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1696,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1697,,
1698,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1699,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1700,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1701,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1702,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1703,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1704,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1705,,
1706,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1707,,
1708,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1709,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1710,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1711,,
1712,,
1713,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1714,van-tai-logistics,van-tai-giao-nhan
1715,,
1716,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1717,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1718,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1719,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1720,,
1721,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1722,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1723,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1724,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1725,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1726,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1727,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1728,,
1729,,
1730,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1731,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1732,marketing-truyen-thong,marketing-bien-phien-dich
1733,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1734,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1735,y-te-duoc,y-te-duoc-y-te
1736,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1737,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1738,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1739,co-khi-che-tao,co-khi-che-tao-co-khi
1740,y-te-duoc,y-te-duoc-y-te
1741,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1742,marketing-truyen-thong,marketing-bien-phien-dich
1743,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1744,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1745,marketing-truyen-thong,marketing-truyen-thong-pr
1746,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1747,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1748,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1749,y-te-duoc,y-te-duoc-y-te
1750,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1751,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1752,marketing-truyen-thong,marketing-tong-hop
1753,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1754,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1755,,
1756,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1757,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1758,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1759,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1760,khach-san-nha-hang-du-lich,khach-san-khach-san
1761,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1762,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1763,san-xuat-qa-qc,san-xuat-thuc-pham
1764,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
1765,bat-dong-san,bat-dong-san-moi-gioi
1766,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1767,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1768,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1769,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1770,van-tai-logistics,van-tai-giao-nhan
1771,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1772,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1773,,
1774,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1775,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1776,,
1777,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1778,,
1779,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1780,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1781,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1782,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1783,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1784,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1785,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1786,,
1787,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1788,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1789,marketing-truyen-thong,marketing-tong-hop
1790,san-xuat-qa-qc,san-xuat-nong-nghiep
1791,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1792,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1793,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1794,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1795,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1796,bat-dong-san,bat-dong-san-moi-gioi
1797,y-te-duoc,y-te-duoc-y-te
1798,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1799,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1800,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1801,,
1802,van-tai-logistics,van-tai-giao-nhan
1803,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1804,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1805,,
1806,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1807,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1808,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1809,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1810,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1811,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1812,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1813,thiet-ke-kien-truc,thiet-ke-my-thuat
1814,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1815,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1816,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1817,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1818,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1819,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1820,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1821,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1822,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1823,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1824,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1825,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1826,,
1827,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1828,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1829,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1830,,
1831,cntt,cntt-phat-trien-phan-mem
1832,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1833,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1834,xay-dung,xay-dung-ky-su
1835,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1836,cntt,cntt-phan-cung-mang
1837,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1838,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1839,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1840,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1841,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1842,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1843,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1844,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1845,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1846,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1847,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1848,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1849,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1850,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1851,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1852,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1853,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1854,marketing-truyen-thong,marketing-bien-phien-dich
1855,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1856,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1857,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1858,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1859,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1860,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1861,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1862,san-xuat-qa-qc,san-xuat-thuc-pham
1863,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1864,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1865,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1866,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1867,van-tai-logistics,van-tai-giao-nhan
1868,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1869,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1870,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1871,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1872,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
1873,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1874,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1875,,
1876,khach-san-nha-hang-du-lich,khach-san-khach-san
1877,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1878,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1879,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
1880,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1881,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1882,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1883,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1884,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1885,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1886,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1887,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1888,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1889,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
1890,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1891,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1892,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1893,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1894,san-xuat-qa-qc,san-xuat-quan-ly
1895,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
1896,,
1897,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1898,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1899,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1900,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1901,,
1902,,
1903,co-khi-che-tao,co-khi-che-tao-co-khi
1904,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1905,,
1906,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1907,marketing-truyen-thong,marketing-bien-phien-dich
1908,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1909,van-tai-logistics,van-tai-giao-nhan
1910,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1911,,
1912,cntt,cntt-phan-cung-mang
1913,,
1914,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1915,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1916,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1917,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
1918,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1919,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1920,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1921,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1922,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
1923,van-tai-logistics,van-tai-giao-nhan
1924,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1925,van-tai-logistics,van-tai-giao-nhan
1926,co-khi-che-tao,co-khi-che-tao-co-khi
1927,marketing-truyen-thong,marketing-bien-phien-dich
1928,marketing-truyen-thong,marketing-tong-hop
1929,marketing-truyen-thong,marketing-bien-phien-dich
1930,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1931,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1932,xay-dung,xay-dung-ky-su
1933,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1934,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1935,,
1936,van-tai-logistics,van-tai-giao-nhan
1937,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
1938,marketing-truyen-thong,marketing-bien-phien-dich
1939,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
1940,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
1941,xay-dung,xay-dung-ky-su
1942,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1943,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1944,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1945,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1946,,
1947,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1948,cntt,cntt-phat-trien-phan-mem
1949,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1950,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
1951,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1952,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1953,cntt,cntt-phat-trien-phan-mem
1954,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1955,cntt,cntt-phat-trien-phan-mem
1956,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1957,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1958,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1959,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
1960,cntt,cntt-phat-trien-phan-mem
1961,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1962,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1963,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1964,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1965,,
1966,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1967,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1968,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1969,,
1970,dich-vu-khach-hang,dich-vu-khach-hang-cskh
1971,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1972,co-khi-che-tao,co-khi-che-tao-co-khi
1973,,
1974,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1975,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1976,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
1977,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1978,,
1979,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1980,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1981,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1982,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
1983,van-tai-logistics,van-tai-giao-nhan
1984,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
