jd_row_index,industry_group_slug,industry_branch_slug
11258,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11259,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11260,bat-dong-san,bat-dong-san-moi-gioi
11261,san-xuat-qa-qc,san-xuat-nong-nghiep
11262,marketing-truyen-thong,marketing-bien-phien-dich
11263,,
11264,san-xuat-qa-qc,san-xuat-quan-ly
11265,marketing-truyen-thong,marketing-tong-hop
11266,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11267,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11267,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11267,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11268,marketing-truyen-thong,marketing-tong-hop
11269,cntt,cntt-phat-trien-phan-mem
11270,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11271,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11271,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11272,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
11273,cntt,cntt-phat-trien-phan-mem
11274,xay-dung,xay-dung-ky-su
11275,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11276,co-khi-che-tao,co-khi-che-tao-co-khi
11277,,
11277,,
11277,,
11278,,
11279,bat-dong-san,bat-dong-san-moi-gioi
11280,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11281,,
11281,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11282,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11283,cntt,cntt-phat-trien-phan-mem
11284,,
11285,,
11286,,
11287,bat-dong-san,bat-dong-san-moi-gioi
11288,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11288,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11288,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11289,marketing-truyen-thong,marketing-bien-phien-dich
11290,,
11291,giao-duc-dao-tao,giao-duc-giang-day
11292,co-khi-che-tao,co-khi-che-tao-co-khi
11292,san-xuat-qa-qc,san-xuat-quan-ly
11292,,
11293,bat-dong-san,bat-dong-san-moi-gioi
11294,,
11295,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11296,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11297,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11298,,
11299,,
11299,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11300,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11301,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11302,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11303,khach-san-nha-hang-du-lich,khach-san-du-lich-le-hanh
11304,thiet-ke-kien-truc,thiet-ke-kien-truc-kien-truc
11305,,
11306,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11307,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11308,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
11308,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11308,kinh-doanh-ban-hang,kinh-doanh-ban-hang-thu-ngan
11309,co-khi-che-tao,co-khi-che-tao-co-khi
11310,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11311,kinh-doanh-ban-hang,kinh-doanh-ban-hang-thu-ngan
11312,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11313,,
11313,,
11313,,
11314,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11315,bat-dong-san,bat-dong-san-moi-gioi
11316,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11317,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11318,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11319,,
11320,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11321,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11322,marketing-truyen-thong,marketing-tong-hop
11323,marketing-truyen-thong,marketing-tong-hop
11324,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11325,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11326,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11327,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11328,,
11329,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11330,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11331,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11332,y-te-duoc,y-te-duoc-y-te
11333,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11334,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11335,cntt,cntt-phat-trien-phan-mem
11335,,
11335,cntt,cntt-phat-trien-phan-mem
11336,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
11336,lao-dong-pho-thong,lao-dong-pho-thong-bao-ve
11336,lao-dong-pho-thong,lao-dong-pho-thong-bao-ve
11337,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11338,marketing-truyen-thong,marketing-tong-hop
11339,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11340,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11341,marketing-truyen-thong,marketing-seo-digital
11342,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11343,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
11344,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11345,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11346,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11347,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11348,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11349,,
11349,xay-dung,xay-dung-ky-su
11349,xay-dung,xay-dung-ky-su
11350,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11351,cntt,cntt-phat-trien-phan-mem
11352,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11353,,
11354,,
11355,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11356,cntt,cntt-phan-cung-mang
11356,,
11356,,
11357,bat-dong-san,bat-dong-san-moi-gioi
11358,,
11359,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11360,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11361,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11362,bat-dong-san,bat-dong-san-moi-gioi
11362,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11362,bat-dong-san,bat-dong-san-moi-gioi
11363,,
11364,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11365,,
11366,,
11367,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11368,,
11369,,
11370,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11371,marketing-truyen-thong,marketing-tong-hop
11372,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11373,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11374,bat-dong-san,bat-dong-san-moi-gioi
11375,,
11376,cntt,cntt-phat-trien-phan-mem
11377,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11377,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
11378,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11379,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11380,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11381,,
11382,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11383,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11384,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11385,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
11386,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
11387,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11387,san-xuat-qa-qc,san-xuat-my-pham
11387,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11388,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11389,marketing-truyen-thong,marketing-tong-hop
11390,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11391,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
11391,lao-dong-pho-thong,lao-dong-pho-thong-bao-ve
11391,lao-dong-pho-thong,lao-dong-pho-thong-bao-ve
11392,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11393,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11394,bat-dong-san,bat-dong-san-moi-gioi
11395,,
11396,,
11397,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11398,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11399,bat-dong-san,bat-dong-san-moi-gioi
11400,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11400,bat-dong-san,bat-dong-san-moi-gioi
11400,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11401,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11402,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11403,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11404,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11405,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11406,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11407,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11408,,
11409,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11410,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11411,bat-dong-san,bat-dong-san-moi-gioi
11412,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11413,bat-dong-san,bat-dong-san-moi-gioi
11414,,
11415,bat-dong-san,bat-dong-san-moi-gioi
11416,,
11416,,
11416,,
11417,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11418,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11419,bat-dong-san,bat-dong-san-moi-gioi
11420,san-xuat-qa-qc,san-xuat-qa-qc-qa-qc
11421,,
11422,bat-dong-san,bat-dong-san-moi-gioi
11423,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11424,cntt,cntt-phat-trien-phan-mem
11424,cntt,cntt-phat-trien-phan-mem
11425,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11426,y-te-duoc,y-te-duoc-duoc-pham
11427,,
11428,,
11429,,
11430,,
11430,marketing-truyen-thong,marketing-tong-hop
11431,bat-dong-san,bat-dong-san-moi-gioi
11432,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11433,bat-dong-san,bat-dong-san-moi-gioi
11434,,
11435,marketing-truyen-thong,marketing-tong-hop
11436,marketing-truyen-thong,marketing-to-chuc-su-kien
11437,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11438,,
11439,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11440,cntt,cntt-phan-cung-mang
11441,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11442,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
11443,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11444,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11444,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11444,kinh-doanh-ban-hang,kinh-doanh-ban-hang-thu-ngan
11445,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11446,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11446,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11446,,
11447,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11448,khach-san-nha-hang-du-lich,khach-san-khach-san
11449,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11450,marketing-truyen-thong,marketing-tong-hop
11451,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11452,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11453,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11454,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11455,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11456,xay-dung,xay-dung-ky-su
11457,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11458,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11459,khach-san-nha-hang-du-lich,khach-san-khach-san
11460,bat-dong-san,bat-dong-san-moi-gioi
11461,marketing-truyen-thong,marketing-seo-digital
11462,bat-dong-san,bat-dong-san-moi-gioi
11463,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11464,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11464,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11464,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11465,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11466,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11467,cntt,cntt-phat-trien-phan-mem
11468,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11469,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11470,,
11471,,
11472,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11473,marketing-truyen-thong,marketing-seo-digital
11474,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11475,van-tai-logistics,van-tai-logistics-kho-van
11476,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11477,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11478,,
11479,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11480,bat-dong-san,bat-dong-san-moi-gioi
11481,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11482,,
11483,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11484,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11485,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11486,van-tai-logistics,van-tai-giao-nhan
11487,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11488,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11489,,
11490,bat-dong-san,bat-dong-san-moi-gioi
11491,,
11492,,
11493,cntt,cntt-phat-trien-phan-mem
11494,,
11495,co-khi-che-tao,co-khi-che-tao-co-khi
11496,,
11497,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
11498,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11499,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
11500,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11501,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11502,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11503,bat-dong-san,bat-dong-san-moi-gioi
11504,dien-dien-tu-vien-thong,dien-dien-tu-vien-thong-vt
11505,cntt,cntt-phan-cung-mang
11506,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11507,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11508,san-xuat-qa-qc,san-xuat-my-pham
11509,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11509,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11510,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11511,bat-dong-san,bat-dong-san-moi-gioi
11512,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11513,,
11514,marketing-truyen-thong,marketing-truyen-thong-pr
11514,marketing-truyen-thong,marketing-truyen-thong-pr
11515,,
11516,,
11517,,
11518,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11519,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11519,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11519,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11520,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11521,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11522,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11523,,
11524,cntt,cntt-phat-trien-phan-mem
11525,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11526,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11527,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11527,,
11528,,
11529,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11530,lao-dong-pho-thong,lao-dong-pho-thong-tap-vu
11531,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11532,giao-duc-dao-tao,giao-duc-giang-day
11532,,
11532,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
11533,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11534,bat-dong-san,bat-dong-san-moi-gioi
11535,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11536,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
11537,cntt,cntt-phat-trien-phan-mem
11538,xay-dung,xay-dung-ky-su
11539,nhan-su-hanh-chinh,nhan-su-phap-ly-phap-che
11540,,
11541,marketing-truyen-thong,marketing-tong-hop
11542,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11543,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11544,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11545,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11546,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11547,cntt,cntt-phat-trien-phan-mem
11548,marketing-truyen-thong,marketing-tong-hop
11548,marketing-truyen-thong,marketing-tong-hop
11549,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11550,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11551,marketing-truyen-thong,marketing-bien-phien-dich
11552,,
11553,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11554,,
11555,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11555,,
11555,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11556,marketing-truyen-thong,marketing-tong-hop
11557,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11557,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11557,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11558,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11559,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11560,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
11561,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11562,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11563,,
11564,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11565,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11566,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11567,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11568,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11569,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11570,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11571,,
11572,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11573,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11574,xay-dung,xay-dung-ky-su
11575,marketing-truyen-thong,marketing-tong-hop
11576,,
11577,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11578,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11579,co-khi-che-tao,co-khi-che-tao-co-khi
11580,,
11581,,
11582,,
11583,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11584,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11585,bat-dong-san,bat-dong-san-moi-gioi
11586,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
11587,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11588,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11589,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11590,,
11591,bat-dong-san,bat-dong-san-moi-gioi
11592,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11593,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11594,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11595,marketing-truyen-thong,marketing-tong-hop
11596,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11597,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11598,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11599,marketing-truyen-thong,marketing-seo-digital
11600,san-xuat-qa-qc,san-xuat-thuc-pham
11601,khach-san-nha-hang-du-lich,khach-san-khach-san
11602,,
11603,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11604,ke-toan-tai-chinh,ke-toan-tai-chinh-chung-khoan
11604,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11604,,
11605,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11606,ke-toan-tai-chinh,ke-toan-tai-chinh-ke-toan
11607,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11608,,
11609,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11610,bat-dong-san,bat-dong-san-moi-gioi
11611,,
11612,bat-dong-san,bat-dong-san-moi-gioi
11613,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11614,van-tai-logistics,van-tai-giao-nhan
11615,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11616,bat-dong-san,bat-dong-san-moi-gioi
11617,bat-dong-san,bat-dong-san-moi-gioi
11618,,
11619,giao-duc-dao-tao,giao-duc-giang-day
11620,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11621,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11622,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11623,,
11624,,
11625,xay-dung,xay-dung-ky-su
11626,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11626,,
11626,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11627,lao-dong-pho-thong,lao-dong-pho-thong-cong-nhan
11628,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11629,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11630,marketing-truyen-thong,marketing-bao-chi-truyen-hinh
11630,marketing-truyen-thong,marketing-tong-hop
11630,marketing-truyen-thong,marketing-truyen-thong-pr
11631,,
11632,ke-toan-tai-chinh,ke-toan-tai-chinh-ngan-hang
11633,ke-toan-tai-chinh,ke-toan-tai-chinh-kiem-toan
11634,,
11635,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11636,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11637,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11638,cntt,cntt-phat-trien-phan-mem
11639,van-tai-logistics,van-tai-xuat-nhap-khau
11640,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
11641,,
11642,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11643,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11644,,
11645,,
11646,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11647,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11648,marketing-truyen-thong,marketing-truyen-thong-pr
11649,,
11650,bat-dong-san,bat-dong-san-moi-gioi
11651,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11652,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11653,,
11654,marketing-truyen-thong,marketing-tong-hop
11655,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11656,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11656,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11656,,
11657,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11658,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11659,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11659,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11659,,
11660,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11661,cntt,cntt-phat-trien-phan-mem
11662,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11663,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11664,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11665,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11666,,
11667,,
11668,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11668,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11668,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11669,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11670,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11671,cntt,cntt-phat-trien-phan-mem
11672,,
11673,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11674,nhan-su-hanh-chinh,nhan-su-tuyen-dung-cb
11675,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11676,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11677,dien-dien-tu-vien-thong,dien-dien-tu-dien-lanh
11678,,
11679,cntt,cntt-phat-trien-phan-mem
11680,cntt,cntt-phat-trien-phan-mem
11681,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11682,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11683,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11684,ke-toan-tai-chinh,ke-toan-tai-chinh-bao-hiem
11685,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11686,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11687,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11688,dich-vu-khach-hang,dich-vu-khach-hang-cskh
11689,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11690,bat-dong-san,bat-dong-san-moi-gioi
11691,,
11692,lao-dong-pho-thong,lao-dong-pho-thong-lai-xe
11693,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11694,kinh-doanh-ban-hang,kinh-doanh-ban-hang-ban-hang
11695,kinh-doanh-ban-hang,kinh-doanh-ban-hang-sale
11695,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11695,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11696,ke-toan-tai-chinh,ke-toan-tai-chinh-tai-chinh
11697,marketing-truyen-thong,marketing-tong-hop
11698,nhan-su-hanh-chinh,nhan-su-hanh-chinh-van-phong
11699,khach-san-nha-hang-du-lich,khach-san-nha-hang-fb
11700,xay-dung,xay-dung-ky-su
11701,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11702,y-te-duoc,y-te-duoc-y-te
11703,,
11704,bat-dong-san,bat-dong-san-moi-gioi
11705,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11706,kinh-doanh-ban-hang,kinh-doanh-ban-hang-tong-hop
11707,kinh-doanh-ban-hang,kinh-doanh-ban-hang-thu-ngan
